,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
117,117,3913946,2024-12-25,city scrape,260897,within an hour,100%,99%,t,3,4,"['email', 'phone']","Psiri, Athens, Greece",37.97622,23.72568,Entire loft,Entire home/apt,5,1.5,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Portable heater"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Sound system"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""City skyline view"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Kitchen"", ""Pocket wifi"", ""Rice maker"", ""Korres  body soap"", ""Elevator"", ""Professional shampoo  conditioner"", ""Wifi"", ""Coffee maker""]",185.0,2,200,1,2,200,200,2.0,200.0,1,24,51,297,324,48,2,4.98,4.99,4.97,4.99,5.0,4.96,4.95,00000459267,3,3,0,0,3.08
122,122,2064939,2024-12-25,city scrape,10487683,,,100%,f,1,1,"['email', 'phone']","Athina, Attica, Greece",37.98115,23.73551,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Clothing storage"", ""Olive Tree body soap"", ""Hangers"", ""Freezer"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Rice maker"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",100.0,3,1125,3,3,1125,1125,3.0,1125.0,29,59,89,179,26,0,0,4.92,4.92,5.0,4.96,5.0,4.96,4.96,00000769687,1,1,0,0,0.39
124,124,2096863,2024-12-25,city scrape,4434520,within an hour,100%,75%,f,2,3,"['email', 'phone']",,37.98258590698242,23.752315521240234,Entire condo,Entire home/apt,5,1.0,2.0,0.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Park view"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Ethernet connection"", ""Pets allowed"", ""Hangers"", ""Elevator"", ""Crib"", ""Hot water"", ""Blender"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Izola stainless steel stove"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Private patio or balcony"", ""Kitchen"", ""Fire extinguisher"", ""Izola refrigerator"", ""Free resort access"", ""HDTV"", ""Wifi""]",120.0,7,1125,7,7,1125,1125,7.0,1125.0,27,57,87,177,11,3,0,5.0,5.0,5.0,5.0,5.0,4.91,4.82,00000296721,1,1,0,0,0.09
131,131,4189994,2024-12-25,city scrape,21738082,within an hour,100%,100%,t,1,2,"['email', 'phone']","Αθήνα, Αττική, Greece",37.98058,23.73617,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""55 inch HDTV with premium cable, standard cable"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Laundromat nearby"", ""Other stainless steel electric stove"", ""Long term stays allowed"", ""Window AC unit"", ""Paid parking off premises"", ""City skyline view"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Board games"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",101.0,3,120,3,3,1125,1125,3.0,1125.0,14,44,74,207,80,6,0,4.84,4.85,4.84,4.96,5.0,4.86,4.77,00000312600,1,1,0,0,0.73
135,135,2148876,2024-12-25,city scrape,5483061,,,,f,1,2,"['email', 'phone']","Athens, Attica, Greece",37.98183,23.75983,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dining table"", ""Free parking on premises"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Piano"", ""Wifi"", ""Coffee maker""]",110.0,5,365,5,5,365,365,5.0,365.0,27,57,87,362,26,0,0,4.85,4.92,4.65,4.85,4.88,4.92,4.88,00001696613,1,1,0,0,0.21
140,140,2266094,2024-12-25,city scrape,3519983,,,0%,f,2,2,"['email', 'phone']","Athens, Attica, Greece",37.99214,23.74923,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Dryer"", ""Freezer"", ""Clothing storage: closet"", ""Indoor fireplace"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Piano"", ""Wifi"", ""Coffee maker""]",110.0,7,180,7,7,180,180,7.0,180.0,27,57,87,87,50,0,0,4.98,5.0,4.92,5.0,4.94,4.73,4.98,00001095564,2,1,1,0,0.41
143,143,4390763,2024-12-25,city scrape,443874,within an hour,100%,100%,f,4,6,"['email', 'phone']","Monastiraki .Αθήνα, Αττικη, Greece",37.97238,23.72543,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Coffee maker: drip coffee maker, espresso machine, Keurig coffee machine"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Park view"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Bidet"", ""Ethernet connection"", ""Clothing storage"", ""Private backyard \u2013 Fully fenced"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Paid washer \u2013 In unit"", ""Long term stays allowed"", ""Hammock"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""BOSH refrigerator"", ""Mountain view"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Shampoo"", ""Outdoor dining area"", ""Bathtub"", ""Paid parking garage off premises"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Paid resort access"", ""Whirlpool induction stove"", ""Free street parking"", ""Body soap"", ""Rice maker"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Kitchenette"", ""Portable fans"", ""Wifi""]",106.0,1,30,1,1,30,30,1.0,30.0,28,58,88,178,98,5,0,4.53,4.53,4.37,4.74,4.78,4.86,4.6,00000599045,4,2,2,0,0.8
145,145,4414146,2024-12-25,city scrape,3726244,within an hour,100%,100%,f,4,5,"['email', 'phone']","Athens, Attika, Greece",37.99479,23.76533,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Fast wifi \u2013 716 Mbps"", ""Dishes and silverware"", ""Coffee"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Exercise equipment: yoga mat"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Keypad"", ""65 inch HDTV with Chromecast"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Carbon monoxide alarm"", ""Sonos - wifi Bluetooth sound system"", ""Fire extinguisher"", ""Elevator""]",180.0,7,730,5,10,1125,1125,7.2,1125.0,20,50,56,56,255,0,0,4.98,4.98,4.96,4.97,4.99,4.85,4.91,00000104123,4,4,0,0,2.13
153,153,2463267,2024-12-25,city scrape,8747413,within a few hours,100%,100%,f,1,9,"['email', 'phone']","Athens, Attica, Greece",37.97989,23.73916,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Clothing storage: closet and wardrobe"", ""Paid street parking off premises"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Satinique /Amway conditioner"", ""Coffee maker: french press"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Satinique/Amway shampoo"", ""Extra pillows and blankets"", ""32 inch HDTV"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""Wifi""]",120.0,20,730,20,20,730,730,20.0,730.0,23,53,83,358,56,0,0,4.5,4.73,4.71,4.85,4.86,4.95,4.53,00000261991,1,1,0,0,0.43
156,156,2551382,2024-12-25,city scrape,13062322,within an hour,100%,100%,f,1,1,"['email', 'phone']","Athens, Attica, Greece",37.97513,23.75287,Entire rental unit,Entire home/apt,6,3.5,3.0,5.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Dryer"", ""Patio or balcony"", ""High chair"", ""Crib"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""First aid kit"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",166.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,184,7,0,4.8,4.82,4.91,4.86,4.8,4.8,4.75,00002135336,1,1,0,0,1.42
167,167,2618140,2024-12-25,city scrape,5903928,within an hour,100%,99%,t,2,2,"['email', 'phone']","Athens, Attica, Greece",37.96630096435547,23.72363471984864,Entire townhouse,Entire home/apt,6,1.0,2.0,3.0,"[""34 inch HDTV with Chromecast, Apple TV"", ""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Pitsos oven"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Record player"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Toaster"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Sound system"", ""Hot water"", ""Books and reading material"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Courtyard view"", ""City skyline view"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Fire extinguisher"", ""Portable fans"", ""Wifi""]",113.0,1,730,1,2,1125,1125,1.0,1125.0,18,48,78,352,420,37,0,4.85,4.91,4.78,4.96,4.95,4.94,4.86,00001435763,2,2,0,0,3.28
173,173,4939649,2024-12-25,city scrape,25455711,within an hour,100%,98%,t,1,1,"['email', 'phone']",,37.96538,23.73225,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Hangers"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Private hot tub"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""First aid kit"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",111.0,2,300,2,2,1125,1125,2.0,1125.0,19,49,79,329,403,38,0,4.96,4.95,4.93,4.96,4.98,4.83,4.95,00000083882,1,1,0,0,3.4
178,178,5181111,2024-12-25,city scrape,26789356,within an hour,100%,100%,,5,6,"['email', 'phone']","Athina, Greece",37.97113,23.73001,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Trash compactor"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Electrolux stainless steel electric stove"", ""55 inch HDTV with standard cable"", ""Clothing storage: closet"", ""High chair"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Courtyard view"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",161.0,3,90,3,3,1125,1125,3.0,1125.0,21,51,81,344,316,30,1,4.99,4.98,4.97,4.98,4.99,4.99,4.95,00001149110,4,4,0,0,2.66
179,179,5188935,2024-12-25,city scrape,26789356,within an hour,100%,100%,,5,6,"['email', 'phone']","Athens, Greece",37.97113,23.73001,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Whirlpool stainless steel electric stove"", ""Free washer \u2013 In building"", ""Essentials"", ""Fast wifi \u2013 75 Mbps"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Trash compactor"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Freezer"", ""High chair"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Hulu, Netflix, standard cable"", ""LG refrigerator"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Courtyard view"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Free dryer \u2013 In building"", ""Fire extinguisher"", ""Coffee maker: espresso machine""]",151.0,3,180,2,3,1125,1125,3.0,1125.0,3,19,49,316,298,32,0,4.99,4.99,4.98,4.96,4.99,4.99,4.93,00001149125,4,4,0,0,2.51
186,186,2841806,2024-12-26,city scrape,14536309,within an hour,80%,100%,t,7,7,"['email', 'phone']","Athens, Attica, Greece",37.97472,23.73228,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Sea view"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",112.0,2,60,2,2,1125,1125,2.0,1125.0,20,50,80,353,453,33,0,4.85,4.87,4.95,4.9,4.92,4.96,4.81,00001796593,6,6,0,0,3.5
187,187,2844923,2024-12-25,city scrape,14090897,within an hour,100%,96%,t,1,2,"['email', 'phone']","Athens, Attica, Greece",37.97158,23.73024,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Sound system"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Air conditioning"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",194.0,1,30,1,1,1125,1125,1.0,1125.0,22,44,60,261,309,8,1,4.92,4.96,4.89,4.94,4.93,4.98,4.89,00000083894,1,1,0,0,2.4
