,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
459,459,11839044,2024-12-25,city scrape,21934867,within an hour,100%,100%,t,2,3,"['email', 'phone']","Athens, Greece",37.96118,23.73015,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Fast wifi \u2013 101 Mbps"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""20 inch HDTV with Amazon Prime Video, Netflix, Fire TV, standard cable"", ""Hangers"", ""Freezer"", ""Sound system"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Microwave"", ""Paid washer \u2013 In unit"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Paid parking garage off premises"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Elevator"", ""Coffee maker""]",38.0,2,30,2,2,1125,1125,2.0,1125.0,0,30,60,150,421,44,1,4.96,4.96,4.95,4.99,4.99,4.9,4.94,00001177712,2,0,2,0,3.96
467,467,13035089,2024-12-26,city scrape,72057303,within an hour,100%,100%,f,4,4,"['email', 'phone', 'work_email']","Athina, Greece",37.97777938842773,23.73192024230957,Room in aparthotel,Private room,4,1.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Hangers"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",84.0,1,1125,2,3,1125,1125,2.0,1125.0,19,49,79,354,92,0,0,4.76,4.84,4.86,4.84,4.87,4.93,4.83,12000346201,4,0,4,0,0.9
474,474,12038136,2024-12-25,city scrape,21934867,within an hour,100%,100%,t,2,3,"['email', 'phone']","Athens, Greece",37.96273,23.73025,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Fast wifi \u2013 95 Mbps"", ""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Sound system"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Microwave"", ""Paid washer \u2013 In unit"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""22 inch HDTV with standard cable, Fire TV, premium cable, Netflix, Amazon Prime Video"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Elevator"", ""Coffee maker""]",38.0,2,30,2,2,1125,1125,2.0,1125.0,5,26,53,129,397,47,1,4.93,4.96,4.95,4.97,4.97,4.89,4.93,00001187859,2,0,2,0,3.73
477,477,13035913,2024-12-26,city scrape,72057303,within an hour,100%,100%,f,4,4,"['email', 'phone', 'work_email']","Athina, Greece",37.97777938842773,23.73192024230957,Room in aparthotel,Private room,7,2.0,2.0,2.0,"[""Private living room"", "". body soap"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Shower gel"", ""TV"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Safe"", ""Cooking basics"", ""Lockbox"", ""Pets allowed"", ""Hangers"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",157.0,1,1125,1,2,1125,1125,2.0,1125.0,18,48,78,353,115,14,0,4.7,4.77,4.93,4.91,4.9,4.8,4.74,1139199,4,0,4,0,1.14
503,503,13145534,2024-12-25,city scrape,3857054,within an hour,100%,100%,f,5,5,"['email', 'phone']","Athina, Greece",37.97678,23.73018,Private room in home,Private room,2,2.0,1.0,1.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoking allowed"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",30.0,2,1125,1,2,1125,1125,2.0,1125.0,11,31,54,251,463,17,2,4.75,4.85,4.8,4.93,4.94,4.95,4.83,0206K122K0342401,5,0,5,0,4.44
511,511,12477603,2024-12-25,city scrape,7327234,within an hour,100%,95%,f,2,2,"['email', 'phone']","Athina, Greece",37.99391174316406,23.76565933227539,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""\u0386\u03bb\u03bb\u03bf electric stove"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Portable heater"", ""Sun loungers"", ""Hangers"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Paid washer \u2013 In unit"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Fast wifi \u2013 99 Mbps"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""32 inch TV with standard cable"", ""Shared patio or balcony"", ""Elevator"", ""Portable fans"", ""Coffee maker""]",28.0,4,28,4,4,1125,1125,4.0,1125.0,22,52,55,145,111,9,0,4.73,4.79,4.73,4.85,4.84,4.78,4.73,00000978329,2,1,1,0,1.05
528,528,12621927,2024-12-25,city scrape,67429523,within a few hours,100%,41%,t,1,1,"['email', 'phone']","Athina, Greece",37.975,23.71906,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Resort view"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Park view"", ""Cooking basics"", ""Drying rack for clothing"", ""Trash compactor"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""Wifi""]",32.0,2,21,2,5,21,21,2.1,21.0,16,39,69,88,237,22,1,4.85,4.93,4.94,4.92,4.89,4.97,4.91,00000178107,1,0,1,0,2.35
581,581,13912611,2024-12-26,city scrape,3857054,within an hour,100%,100%,f,5,5,"['email', 'phone']","Athina, Greece",37.97679,23.73015,Private room in home,Private room,2,2.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Oven"", ""Keypad"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",44.0,2,1125,1,2,1125,1125,2.0,1125.0,22,48,78,334,411,13,1,4.75,4.88,4.74,4.92,4.92,4.95,4.84,0206K122K0342401,5,0,5,0,3.99
591,591,13972503,2024-12-26,city scrape,3857054,within an hour,100%,100%,f,5,5,"['email', 'phone']","Athina, Attica, Greece",37.97677,23.73005,Private room in home,Private room,2,2.0,1.0,1.0,"[""Pantene, Dove, Johnson  body soap"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Bidet"", ""Ethernet connection"", ""Hangers"", ""Pantene  conditioner"", ""Dryer"", ""Freezer"", ""Pantene  shampoo"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Blender"", ""Keypad"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Lock on bedroom door"", ""Pocket wifi"", ""Fire extinguisher"", ""Portable fans"", ""Wifi"", ""Coffee maker""]",35.0,2,1125,2,2,1125,1125,2.0,1125.0,15,42,72,330,360,6,1,4.76,4.87,4.81,4.93,4.93,4.97,4.83,0206K122K0342401,5,0,5,0,3.5
606,606,14081186,2024-12-25,city scrape,83529380,within an hour,100%,100%,t,1,1,"['email', 'phone']","Athina, Greece",37.98586,23.73662,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Portable heater"", ""Palette, GLISS conditioner"", ""Ethernet connection"", ""GLISS body soap"", ""Fast wifi \u2013 179 Mbps"", ""Hangers"", ""Sound system"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""\u0386\u03bb\u03bb\u03bf stainless steel electric stove"", ""Microwave"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""Portable fans"", ""GLISS shampoo"", ""Coffee maker""]",33.0,2,20,1,2,1125,1125,2.0,1125.0,14,26,41,246,641,61,3,4.89,4.92,4.94,4.95,4.95,4.81,4.91,00001165534,1,0,1,0,6.27
609,609,14092230,2024-12-25,city scrape,25610869,,,,f,2,2,"['email', 'phone']",,37.98588,23.73962,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Smoking allowed"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""First aid kit"", ""Wifi""]",15.0,1,6,1,1,6,6,1.0,6.0,0,0,0,0,3,0,0,4.33,4.67,4.67,5.0,5.0,4.33,4.67,,1,0,1,0,0.03
650,650,14833034,2024-12-25,city scrape,89588884,within an hour,100%,100%,t,4,4,"['email', 'phone']",,37.98756,23.73009,Private room in condo,Private room,2,1.5,1.0,1.0,"[""Dishes and silverware"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Building staff"", ""Hot water kettle"", ""Kitchen"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Elevator"", ""Wifi"", ""Coffee maker""]",40.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,103,9,0,4.88,4.93,4.93,4.96,4.96,4.62,4.84,00000115237,4,2,2,0,1.02
676,676,15046716,2024-12-25,city scrape,3857054,within an hour,100%,100%,f,5,5,"['email', 'phone']","Athina, Greece",37.97679,23.73015,Private room in home,Private room,1,2.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Oven"", ""Keypad"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",20.0,1,1125,1,1,1125,1125,1.0,1125.0,7,25,38,285,638,79,2,4.72,4.84,4.74,4.91,4.89,4.91,4.79,0206K122K0342401,5,0,5,0,6.33
682,682,14504553,2024-12-25,city scrape,89588884,within an hour,100%,100%,t,4,4,"['email', 'phone']",,37.98756,23.73016,Private room in condo,Private room,2,1.5,1.0,1.0,"[""Dishes and silverware"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Building staff"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Elevator"", ""Wifi"", ""Coffee maker""]",40.0,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,155,15,0,4.88,4.9,4.95,4.96,4.97,4.62,4.86,00000115226,4,2,2,0,1.54
693,693,15212560,2024-12-25,city scrape,91702578,within an hour,100%,100%,f,14,14,"['email', 'phone']","Athina, Greece",37.99833,23.73512,Private room in hostel,Private room,2,1.0,1.0,2.0,"[""Host greets you"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Dishes and silverware"", ""Smoking allowed"", ""Hangers"", ""Elevator"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Hot water"", ""Stove"", ""First aid kit"", ""Cooking basics"", ""Wifi"", ""Coffee maker""]",18.0,1,1125,1,1,1125,1125,1.0,1125.0,22,32,62,62,119,17,0,4.77,4.89,4.72,4.94,4.95,4.76,4.92,00000279568,12,0,12,0,1.19
702,702,15213476,2024-12-25,city scrape,91702578,within an hour,100%,100%,f,14,14,"['email', 'phone']","Athina, Greece",37.99833,23.73512,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Dishes and silverware"", ""Smoking allowed"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Hot water"", ""Stove"", ""Air conditioning"", ""Building staff"", ""First aid kit"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""TV with standard cable"", ""Wifi"", ""Coffee maker""]",19.0,1,1125,1,1,1125,1125,1.0,1125.0,23,23,39,39,245,19,0,4.69,4.76,4.65,4.88,4.93,4.56,4.79,00000279590,12,0,12,0,2.46
704,704,15223758,2024-12-25,city scrape,90950808,within an hour,90%,96%,t,2,2,"['email', 'phone']",,37.98643,23.73925,Private room in floor,Private room,2,1.5,1.0,1.0,"[""Breakfast"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Heating"", ""First aid kit"", ""Wifi"", ""Coffee maker""]",29.0,2,5,2,2,1125,1125,2.0,1125.0,12,38,63,287,359,58,4,4.87,4.89,4.7,4.95,4.97,4.87,4.93,00000482864,1,0,1,0,3.58
716,716,15269734,2024-12-25,city scrape,94476793,within an hour,100%,100%,f,8,9,"['email', 'phone']","Αθήνα, Ιλισια, Greece",37.97898,23.75519,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Gym"", ""Hangers"", ""Dryer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""First aid kit"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",35.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,85,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,00000257894,3,1,2,0,0.02
718,718,15341960,2024-12-25,city scrape,94476793,within an hour,100%,100%,f,8,9,"['email', 'phone']","Αθήνα, GR, Attiki, Greece",37.97868,23.7558,Private room in rental unit,Private room,2,1.0,2.0,1.0,"[""Host greets you"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Gym"", ""Hangers"", ""Dryer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""First aid kit"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",35.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,77,15,0,0,4.6,4.64,4.47,5.0,4.87,4.87,4.47,00000257894,3,1,2,0,0.15
719,719,15349913,2024-12-25,city scrape,91702578,within an hour,100%,100%,f,14,14,"['email', 'phone']","Athens, Attica region, Greece",37.99837,23.73529,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Smoking allowed"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Hangers"", ""Hot water"", ""Stove"", ""Air conditioning"", ""First aid kit"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Wifi"", ""Coffee maker""]",19.0,1,1125,1,1,1125,1125,1.0,1125.0,13,23,53,53,254,14,0,4.75,4.84,4.69,4.93,4.92,4.69,4.85,00000279615,12,0,12,0,2.57
