,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3088,3088,36545146,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']","Athina, Greece",38.00857,23.72795,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""TV"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Heating"", ""Wifi""]",$46.00,5,1125,5,5,1125,1125,5.0,1125.0,29,59,89,179,9,2,0,4.67,4.89,4.44,5.0,4.78,4.78,4.89,00001300298,44,19,25,0,0.14
3128,3128,36793635,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']","Athina, Greece",38.00754,23.72928,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Elevator"", ""Toaster"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Hot water kettle"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Wifi"", ""Coffee maker""]",$34.00,1,1125,1,1,1125,1125,1.0,1125.0,13,43,73,348,23,7,0,4.22,4.74,4.39,4.61,4.48,4.13,4.3,00001663095,17,17,0,0,0.35
3167,3167,36194131,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98882,23.7663,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""Wifi""]",$33.00,5,150,5,5,150,150,5.0,150.0,30,60,90,365,15,5,0,4.87,4.8,4.47,4.93,4.8,4.87,4.47,00001948057,44,19,25,0,0.27
3288,3288,38159093,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.9904,23.74992,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Heating"", ""Cooking basics"", ""Wifi""]",$35.00,2,1125,2,2,1125,1125,2.0,1125.0,24,54,84,359,4,2,0,3.5,4.25,4.25,4.0,3.0,4.25,4.0,00001314337,40,40,0,0,0.1
3324,3324,38236685,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98383,23.76165,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Oven"", ""Heating"", ""Wifi""]",$45.00,5,365,5,5,1125,1125,5.0,1125.0,23,53,83,83,23,2,0,4.74,4.87,4.78,4.83,4.74,4.78,4.7,00002389792,44,19,25,0,0.36
3372,3372,38385602,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98536,23.7614,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$29.00,6,730,6,6,730,730,6.0,730.0,14,25,55,330,9,2,0,4.33,4.22,3.78,4.56,4.56,5.0,4.67,00002389719,44,19,25,0,0.14
3410,3410,38992791,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01028,23.7273,Entire condo,Entire home/apt,1,1.0,0.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Heating"", ""Wifi"", ""Coffee maker""]",$38.00,5,95,5,5,95,95,5.0,95.0,12,42,72,347,9,0,0,4.56,4.67,4.44,4.78,4.89,4.56,4.44,00001300214,44,19,25,0,0.18
3445,3445,39584132,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.00873,23.72588,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$50.00,5,1125,5,5,1125,1125,5.0,1125.0,30,60,90,180,10,5,0,4.8,4.9,4.8,5.0,4.9,4.6,5.0,00001300282,44,19,25,0,0.22
3446,3446,39584461,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01018,23.72724,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""Free street parking"", ""TV"", ""Hair dryer"", ""Essentials"", ""Fire extinguisher"", ""Stove"", ""Heating"", ""Wifi""]",$24.00,5,100,5,5,100,100,5.0,100.0,30,60,90,365,6,1,0,4.33,4.5,4.33,4.83,5.0,3.83,4.33,00001300240,44,19,25,0,0.22
3452,3452,39244866,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']","Athina, Greece",37.9792,23.7392,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dishes and silverware"", ""Toaster"", ""TV"", ""Hair dryer"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Crib"", ""Oven"", ""Stove"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Bed linens"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Coffee maker""]",$54.00,1,1125,1,1,1125,1125,1.0,1125.0,19,49,79,354,100,22,0,4.45,4.64,4.66,4.84,4.68,4.74,4.5,00001907460,17,17,0,0,1.6
3521,3521,39835487,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01323,23.72761,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Dishwasher"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$27.00,5,365,5,5,365,365,5.0,365.0,30,60,90,365,23,3,0,4.87,4.74,4.61,4.96,5.0,4.7,4.74,00002390194,44,19,25,0,0.38
3567,3567,40089747,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.97021,23.74543,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Washer"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Lockbox"", ""Heating"", ""First aid kit"", ""Wifi""]",$50.00,3,3,3,3,3,3,3.0,3.0,0,0,0,85,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,00000978624,40,40,0,0,0.02
3572,3572,40148746,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.99027,23.7661,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$31.00,5,1125,5,5,1125,1125,5.0,1125.0,0,23,53,328,12,4,0,4.75,4.67,4.33,4.75,4.83,4.92,4.5,00001948078,44,19,25,0,0.25
3574,3574,40604365,2024-12-25,city scrape,129000409,within an hour,99%,99%,f,252,284,"['email', 'phone']","Athens, Greece",37.98421,23.71839,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""High chair"", ""Crib"", ""Hot water"", ""Stove"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""First aid kit"", ""Kitchen"", ""Elevator"", ""Wifi""]",$76.00,1,1125,1,4,1125,1125,3.4,1125.0,24,50,74,349,17,1,0,4.47,4.65,4.53,4.88,4.65,4.18,4.71,1123921,24,24,0,0,0.28
3575,3575,40609549,2024-12-25,city scrape,129000409,within an hour,99%,99%,f,252,284,"['email', 'phone']","Athens, Greece",37.98194,23.71924,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Luggage dropoff allowed"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Dryer"", ""Freezer"", ""High chair"", ""Crib"", ""Smart lock"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi""]",$75.00,1,1125,1,4,1125,1125,3.4,1125.0,23,50,80,355,28,2,0,4.46,4.71,4.82,4.61,4.86,4.14,4.11,1123921,24,24,0,0,0.46
3604,3604,40768015,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']",,37.98513,23.7387,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Air conditioning"", ""City skyline view"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Patio or balcony"", ""Elevator"", ""TV"", ""Hair dryer"", ""Crib"", ""Hot water kettle"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Wifi"", ""Coffee maker""]",$56.00,1,1125,1,1,1125,1125,1.0,1125.0,29,59,89,364,48,6,0,3.98,4.15,4.19,4.48,4.46,4.35,4.15,00001126239,17,17,0,0,0.79
3621,3621,40882251,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']","Athina, Greece",37.96933,23.71289,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Air conditioning"", ""City skyline view"", ""Kitchen"", ""Iron"", ""Toaster"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Hot water kettle"", ""Stove"", ""Heating"", ""Self check-in"", ""Lockbox"", ""Coffee maker""]",$38.00,1,1125,1,1,1125,1125,1.0,1125.0,22,52,82,307,125,27,0,4.36,4.62,4.26,4.82,4.82,4.61,4.46,00001907454,17,17,0,0,2.05
3695,3695,41972422,2024-12-25,city scrape,129000409,within an hour,99%,99%,f,252,284,"['email', 'phone']",,37.98205,23.7184,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Induction stove"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Hangers"", ""Freezer"", ""High chair"", ""Crib"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Backyard"", ""Kitchen"", ""Body soap"", ""Wifi""]",$96.00,1,1125,1,3,1125,1125,2.3,1125.0,22,52,74,349,38,5,0,4.71,4.87,4.82,4.61,4.89,4.37,4.63,1123921,24,24,0,0,0.71
3705,3705,42037796,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']","Athina, Greece",38.00858,23.72774,Entire rental unit,Entire home/apt,4,1.0,1.0,,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Stainless steel oven"", ""Private entrance"", ""Electric stove"", ""Freezer"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Wifi""]",$50.00,7,1125,7,7,1125,1125,7.0,1125.0,29,59,89,364,0,0,0,,,,,,,,00000457576,44,19,25,0,
3721,3721,42110474,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']","Athina, Greece",37.982,23.7079,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Patio or balcony"", ""Crib"", ""Stove"", ""Microwave"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Bed linens"", ""Hot water kettle"", ""Kitchen"", ""Elevator"", ""Wifi""]",$44.00,1,1125,1,1,1125,1125,1.0,1125.0,0,30,52,261,92,35,0,4.18,4.29,4.21,4.54,4.61,4.14,4.34,00001907475,17,17,0,0,1.58
3760,3760,42263649,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.00809,23.72753,Private room in rental unit,Private room,1,1.0,1.0,,"[""Private living room"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Heating"", ""Wifi"", ""Coffee maker""]",$32.00,5,60,5,5,60,60,5.0,60.0,30,60,90,180,15,4,0,4.67,4.53,4.67,5.0,4.87,4.47,4.47,00001300220,44,19,25,0,0.3
3882,3882,43709684,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98884,23.76574,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Private entrance"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$27.00,6,365,6,6,365,365,6.0,365.0,29,59,89,364,4,1,0,4.75,4.75,4.0,5.0,5.0,4.75,4.75,00001948062,44,19,25,0,0.08
3929,3929,43801874,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,37.99897,23.725,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Washer"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Heating"", ""First aid kit"", ""Cooking basics"", ""Wifi""]",$30.00,2,1125,2,2,1125,1125,2.0,1125.0,30,60,90,365,2,0,0,4.5,4.5,5.0,5.0,5.0,4.5,4.5,00000983339,40,40,0,0,0.07
3949,3949,43879292,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01222,23.72854,Entire rental unit,Entire home/apt,4,1.0,2.0,,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Patio or balcony"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""Wifi""]",$62.00,5,250,5,5,250,250,5.0,250.0,30,60,90,180,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00000450388,44,19,25,0,0.02
4022,4022,45151825,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01413,23.72883,Private room in rental unit,Private room,1,2.0,1.0,4.0,"[""Free parking on premises"", ""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""TV"", ""Hair dryer"", ""Essentials"", ""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Wifi""]",$28.00,5,1125,5,5,1125,1125,5.0,1125.0,29,59,89,179,3,0,0,5.0,5.0,4.33,5.0,5.0,4.67,4.67,00002390046,44,19,25,0,0.07
4032,4032,44180950,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.00011,23.7242,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Hangers"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Fire extinguisher"", ""Heating"", ""First aid kit"", ""Cooking basics"", ""Wifi""]",$40.00,1,1125,1,1,1125,1125,1.0,1125.0,17,47,72,347,6,1,0,4.33,4.33,4.5,4.83,4.33,4.17,4.5,00000983361,40,40,0,0,0.15
4137,4137,46171636,2024-12-25,city scrape,17371921,within an hour,97%,95%,f,14,17,"['email', 'phone']",,37.98993,23.72857,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Private patio or balcony"", ""Heating - split type ductless system"", ""Kitchen"", ""Dishes and silverware"", ""Hangers"", ""Cleaning products"", ""Bed linens"", ""Clothing storage: closet"", ""AC - split type ductless system"", ""Shampoo"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Smoke alarm"", ""Wifi \u2013 37 Mbps""]",$47.00,4,1125,4,4,1125,1125,4.0,1125.0,21,51,81,356,19,4,0,4.16,4.26,4.06,4.84,4.68,3.74,4.21,00001877494,2,2,0,0,0.49
4246,4246,48122207,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.98742,23.76481,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Hangers"", ""Elevator"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Stove"", ""Heating"", ""Wifi""]",$43.00,30,160,30,30,160,160,30.0,160.0,29,59,89,269,8,0,0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,00002152545,44,19,25,0,0.19
4257,4257,47109627,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01421,23.72679,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$34.00,5,365,5,5,365,365,5.0,365.0,29,59,89,364,8,1,0,4.88,4.63,4.25,4.75,4.88,4.75,4.75,00002419343,44,19,25,0,0.16
4274,4274,47367708,2024-12-25,city scrape,240367992,within an hour,99%,100%,f,30,58,"['email', 'phone']","Athina, Greece",38.01114,23.73253,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Toaster"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Elevator"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Wifi""]",$34.00,1,1125,1,1,1125,1125,1.0,1125.0,24,54,84,359,2,1,0,3.5,4.5,3.5,4.0,3.5,3.5,4.0,00001365358,17,17,0,0,0.07
4288,4288,48565349,2024-12-26,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97623,23.7308,Entire condo,Entire home/apt,4,1.0,1.0,4.0,"[""Host greets you"", ""Resort view"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Blender"", ""Baking sheet"", ""Paid crib"", ""Fast wifi \u2013 85 Mbps"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""HDTV""]",$54.00,2,1125,1,3,1125,1125,1.3,1125.0,25,55,85,91,33,15,0,4.58,4.76,4.7,4.64,4.67,4.73,4.73,00001131148,18,18,0,0,0.73
4296,4296,48578390,2024-12-25,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97327,23.73178,Entire condo,Entire home/apt,4,1.0,1.0,1.0,"[""Host greets you"", ""Resort view"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Clothing storage"", ""Bosch stainless steel electric stove"", ""Hangers"", ""Fast wifi \u2013 87 Mbps"", ""Freezer"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Paid crib"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""43 inch HDTV with standard cable"", ""Barbecue utensils"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",$67.00,2,1125,1,3,1125,1125,1.3,1125.0,21,47,77,84,107,24,1,4.85,4.93,4.85,4.85,4.89,4.97,4.84,00002392550,18,18,0,0,2.42
4297,4297,48579089,2024-12-25,city scrape,389089363,within an hour,99%,99%,f,19,21,"['email', 'phone', 'work_email']",,37.97218,23.73218,Entire condo,Entire home/apt,4,2.0,1.0,1.0,"[""Host greets you"", ""Resort view"", ""Paid high chair"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Hangers"", ""Fast wifi \u2013 87 Mbps"", ""Freezer"", ""Hot water"", ""Oven"", ""AEG electric stove"", ""Baking sheet"", ""Paid crib"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""43 inch HDTV with Netflix, premium cable"", ""Cleaning available during stay"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",$69.00,2,1125,1,3,1125,1125,1.3,1125.0,21,51,81,88,18,12,1,4.39,4.44,4.56,4.5,4.5,4.78,4.44,00002374944,18,18,0,0,1.07
