,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11902,11902,1165844021912501920,2024-12-25,city scrape,20104194,within an hour,100%,100%,f,200,239,"['email', 'phone', 'work_email']","Athina, Greece",37.97631601144603,23.729834148002983,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Trash compactor"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Keypad"", ""Stove"", ""High chair - available upon request"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Paid crib - available upon request"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""42 inch HDTV"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Single level home"", ""OliveEra shampoo"", ""Private patio or balcony"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",106.0,2,365,2,7,365,365,5.5,365.0,18,38,65,340,18,18,1,4.5,4.83,4.67,4.78,4.78,4.89,4.72,00002749287,125,125,0,0,3.75
11909,11909,1165849914129920204,2024-12-26,previous scrape,428926944,within an hour,80%,100%,f,53,58,"['email', 'phone']",,37.9635346,23.7174587,Entire rental unit,Entire home/apt,5,,2.0,,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Carbon monoxide alarm"", ""TV"", ""Outdoor dining area"", ""Hair dryer"", ""Crib"", ""Fire extinguisher"", ""Smoke alarm"", ""Lockbox"", ""First aid kit"", ""Cooking basics"", ""Wifi""]",,1,365,1,1,99,99,1.0,99.0,0,0,25,300,1,1,0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,00001748456,21,21,0,0,0.18
11924,11924,1172455152667816895,2024-12-25,city scrape,165217758,within an hour,100%,64%,t,2,3,"['email', 'phone']",,38.001880911625946,23.733317689490324,Entire rental unit,Entire home/apt,7,1.0,1.0,4.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Hangers"", ""Hot water"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""BBQ grill"", ""Hot water kettle"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Pocket wifi"", ""Portable fans"", ""Wifi""]",40.0,1,365,1,1,365,365,1.0,365.0,27,57,87,267,24,24,1,4.92,4.79,4.58,5.0,5.0,4.75,4.75,00002601026,2,1,1,0,3.56
11931,11931,1168728554079380591,2024-12-25,city scrape,580690468,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.9793796,23.7063447,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Fast wifi \u2013 201 Mbps"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Coffee maker""]",61.0,2,365,1,2,1125,1125,2.0,1125.0,17,38,65,300,18,18,5,5.0,4.94,4.89,4.94,4.94,4.78,4.94,00002652738,2,2,0,0,2.7
11934,11934,1168811729403090892,2024-12-26,previous scrape,334948302,within an hour,100%,100%,t,1,1,['phone'],,37.99023,23.74129,Entire condo,Entire home/apt,6,,2.0,,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Hammock"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Building staff"", ""Dishwasher"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Stainless steel double oven"", ""Wifi""]",,3,365,3,3,365,365,3.0,365.0,0,0,0,0,20,20,0,4.9,4.85,4.8,5.0,5.0,4.7,4.95,00055201105,1,1,0,0,3.02
11937,11937,1172982047496682915,2024-12-25,city scrape,135356834,within an hour,100%,86%,f,11,11,"['email', 'phone']",,37.99081,23.72746,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"[""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi""]",120.0,1,365,1,1,365,365,1.0,365.0,23,53,83,87,3,3,0,4.0,4.67,4.67,4.67,4.67,4.0,4.0,00002672150,1,1,0,0,0.46
11939,11939,1173013050484742557,2024-12-25,city scrape,560895656,within an hour,100%,100%,f,3,4,"['email', 'phone']",,37.99126551248495,23.72754138840491,Entire rental unit,Entire home/apt,6,1.5,3.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Self check-in"", ""TV"", ""Hair dryer"", ""Smoke alarm"", ""Lockbox"", ""Dedicated workspace"", ""Wifi""]",65.0,3,28,3,3,28,28,3.0,28.0,15,45,75,165,0,0,0,,,,,,,,00002415494,3,3,0,0,
11940,11940,1173030168062041817,2024-12-25,city scrape,182156346,within an hour,100%,99%,f,126,146,['phone'],,37.96878230480621,23.708420979549945,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Hot water kettle"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",65.0,1,365,1,1,365,365,1.0,365.0,28,58,88,363,0,0,0,,,,,,,,00002665902,64,64,0,0,
11943,11943,1168899744753229225,2024-12-25,city scrape,265824487,within an hour,100%,100%,f,118,184,"['email', 'phone', 'work_email']","Athina, Greece",37.96796,23.73043,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,"[""Luggage dropoff allowed"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Self check-in"", ""Private entrance"", ""Baby safety gates"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Smart lock"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Babysitter recommendations"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",162.0,1,60,1,2,60,60,1.0,60.0,14,32,46,178,0,0,0,,,,,,,,00001370720,44,44,0,0,
11947,11947,1173089751965430731,2024-12-25,city scrape,581878688,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.98836956534458,23.766466926983657,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Air conditioning"", ""Kitchen"", ""Iron"", ""Pets allowed"", ""Washer"", ""Self check-in"", ""TV"", ""Outdoor dining area"", ""Hair dryer"", ""Fire extinguisher"", ""Lockbox"", ""First aid kit"", ""Wifi"", ""Dedicated workspace""]",58.0,2,90,2,2,1125,1125,2.0,1125.0,30,60,84,359,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002696830,1,1,0,0,0.41
11950,11950,1173150043088158039,2024-12-25,city scrape,280997612,within an hour,100%,100%,t,14,18,"['email', 'phone']","Athina, Greece",37.96515,23.72364,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Paid standalone high chair - available upon request"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",66.0,2,31,1,2,1125,1125,2.0,1125.0,20,50,72,262,21,21,1,4.86,4.9,4.86,4.86,4.9,4.86,4.81,00002697503,12,12,0,0,3.15
11968,11968,1173651944710997558,2024-12-25,city scrape,582033706,within an hour,100%,100%,f,3,3,"['email', 'phone']",,37.980564186645225,23.71730938465576,Entire home,Entire home/apt,6,2.5,3.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Ethernet connection"", ""Crib - available upon request"", ""Clothing storage"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Keypad"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",171.0,1,365,2,2,365,365,2.0,365.0,25,55,81,256,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1327759,3,3,0,0,0.54
11983,11983,1173731162687164336,2024-12-25,city scrape,582049699,within an hour,100%,80%,f,1,1,['phone'],,37.98604,23.76411,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,"[""Air conditioning"", ""Wifi \u2013 12 Mbps"", ""Clothing storage"", ""Kitchen"", ""Washer"", ""Hangers"", ""Other stove"", ""Bed linens"", ""TV"", ""Refrigerator"", ""Hot water"", ""Fire extinguisher"", ""Oven"", ""Elevator"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave"", ""Drying rack for clothing""]",249.0,2,365,2,2,365,365,2.0,365.0,30,60,90,365,2,2,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,00001105017,1,1,0,0,0.67
11985,11985,1173799662869436466,2024-12-25,city scrape,582066355,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.97607,23.7556,Entire condo,Entire home/apt,5,1.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Wifi"", ""Coffee maker""]",64.0,2,1125,2,2,1125,1125,2.0,1125.0,0,23,53,143,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,00002706064,1,1,0,0,0.51
11999,11999,1170827080698760253,2024-12-25,city scrape,25101563,within an hour,100%,100%,f,7,7,"['email', 'phone', 'work_email']",,37.984448587325566,23.71134544232788,Room in boutique hotel,Private room,5,1.0,1.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Self check-in"", ""Safe"", ""Hangers"", ""Crib"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""Dining table"", ""Central heating"", ""Free street parking"", ""Fire extinguisher"", ""Wifi""]",87.0,1,365,1,1,365,365,1.0,365.0,27,57,84,359,0,0,0,,,,,,,,0206K124K0265601,7,0,7,0,
12002,12002,1174370310606122038,2024-12-26,city scrape,500455788,within an hour,100%,99%,t,14,14,"['email', 'phone']",,37.9742731,23.732858,Entire condo,Entire home/apt,6,1.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",107.0,2,365,1,3,365,365,2.4,365.0,4,15,39,219,51,51,7,4.96,4.94,4.98,4.86,5.0,4.98,4.94,00002699119,13,13,0,0,7.73
12006,12006,1174508058512341354,2024-12-25,city scrape,582240636,within an hour,100%,79%,f,1,1,"['email', 'phone']",,37.9889374,23.7418215,Entire condo,Entire home/apt,5,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Double oven"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",57.0,1,365,1,1,365,365,1.0,365.0,18,48,78,78,26,26,3,4.77,4.85,4.73,4.92,4.88,4.58,4.81,00002683550,1,1,0,0,4.04
12008,12008,1170866383859091030,2024-12-25,city scrape,25101563,within an hour,100%,100%,f,7,7,"['email', 'phone', 'work_email']",,37.98431328750933,23.7113669,Room in boutique hotel,Private room,5,1.0,1.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Self check-in"", ""Safe"", ""Trash compactor"", ""Hangers"", ""Freezer"", ""Crib"", ""Smart lock"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Central heating"", ""Free street parking"", ""Fire extinguisher"", ""Wifi""]",87.0,1,365,1,1,365,365,1.0,365.0,27,57,87,362,0,0,0,,,,,,,,0206K124K0265601,7,0,7,0,
12010,12010,1170891289937620758,2024-12-25,city scrape,581257016,within a day,50%,100%,f,1,1,['phone'],,37.9901325,23.7593225,Entire rental unit,Entire home/apt,7,2.0,3.0,3.0,"[""Heating - split type ductless system"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Lg refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Lg oven"", ""Iron"", ""Clothing storage: wardrobe"", ""Hot tub"", ""Bed linens"", ""Outdoor shower"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Noise decibel monitors on property"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Sea and sky  body soap"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",210.0,2,365,2,2,365,365,2.0,365.0,5,21,41,70,0,0,0,,,,,,,,00002682069,1,1,0,0,
12024,12024,1175196549925686521,2024-12-25,city scrape,582409108,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.96461715447367,23.72566239421102,Entire rental unit,Entire home/apt,7,1.0,2.0,5.0,"[""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi""]",114.0,1,1125,1,2,59,120,1.1,110.1,13,20,34,104,13,13,0,4.85,4.92,4.77,4.92,4.85,4.92,4.77,00002722070,2,2,0,0,2.24
12032,12032,1171528037590699479,2024-12-25,city scrape,580104256,within an hour,100%,100%,t,3,3,"['email', 'phone']","Athina, Greece",37.97831027300424,23.71202549713929,Entire rental unit,Entire home/apt,6,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Trash compactor"", ""Hangers"", ""Patio or balcony"", ""Clothing storage: closet"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",69.0,1,1125,1,2,2,1125,2.0,75.2,30,54,84,166,15,15,4,5.0,5.0,4.87,4.93,5.0,5.0,4.87,00002831345,3,3,0,0,2.57
12034,12034,1175221386244018890,2024-12-25,city scrape,47038350,within an hour,100%,100%,t,49,49,"['email', 'phone']","Athina, Greece",37.9672087,23.7258756,Entire rental unit,Entire home/apt,5,2.0,2.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Ceiling fan"", ""Clothing storage: closet and wardrobe"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Stainless steel electric stove"", ""Lockbox"", ""Housekeeping - available at extra cost"", ""Hangers"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Single level home"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Stainless steel single oven"", ""Wifi""]",95.0,2,59,2,4,59,59,3.2,59.0,20,50,80,261,5,5,0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,00002668424,34,33,0,0,0.86
12040,12040,1175859040571767539,2024-12-25,city scrape,555878697,within an hour,100%,100%,t,10,11,"['email', 'phone']","Athina, Greece",37.972021,23.7122905,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Movie theater"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",85.0,1,365,1,2,365,365,2.0,365.0,22,47,74,253,10,10,0,4.9,4.8,5.0,4.9,5.0,4.7,4.9,00002704200,7,7,0,0,2.01
12041,12041,1175866136709384511,2024-12-26,previous scrape,12627500,within an hour,90%,99%,t,5,15,"['email', 'phone']",,37.9639513,23.7230696,Entire rental unit,Entire home/apt,5,,2.0,,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Lockbox"", ""Heating"", ""Self check-in"", ""Wifi""]",,3,365,3,3,365,365,3.0,365.0,0,0,0,0,11,11,0,5.0,5.0,4.91,4.82,5.0,4.91,4.91,00002616120,5,5,0,0,2.23
12046,12046,1171638450248683335,2024-12-25,city scrape,77457889,within a day,100%,95%,f,46,48,"['email', 'phone']",,37.99825127268024,23.736353728836043,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Wifi""]",120.0,1,365,1,1,365,365,1.0,365.0,0,0,0,49,0,0,0,,,,,,,,00002689503,35,35,0,0,
12047,12047,1171664717250780125,2024-12-25,city scrape,297696712,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.98057,23.71019,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",89.0,2,29,2,2,29,29,2.0,29.0,22,52,80,248,17,17,1,4.94,5.0,5.0,4.94,5.0,4.71,4.94,00002617605,1,1,0,0,2.56
12064,12064,1171830134235080275,2024-12-25,city scrape,77329657,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.96219092984848,23.728626972286857,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Safe"", ""Cooking basics"", ""Drying rack for clothing"", ""Trash compactor"", ""Bidet"", ""Ethernet connection"", ""Crib - available upon request"", ""Clothing storage"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator"", ""Folding or convertible high chair - available upon request"", ""Wifi""]",100.0,2,60,2,5,1125,1125,2.5,1125.0,17,47,77,350,24,24,2,5.0,5.0,5.0,4.92,5.0,4.83,4.96,01243412354,1,1,0,0,3.58
12065,12065,1171851396443190815,2024-12-25,city scrape,410569874,within an hour,100%,100%,t,1,1,"['email', 'phone']",,38.01215,23.73377,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Dryer"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Air conditioning"", ""Iron"", ""Outdoor furniture"", ""Kitchen"", ""Wifi""]",45.0,2,365,2,2,365,365,2.0,365.0,6,36,66,246,10,10,0,4.8,4.8,4.8,4.6,4.8,4.6,4.7,00002691034,1,1,0,0,1.51
